product_name,sugars_100g,proteins_100g,categories_tags,ingredients_text,primary_category
Gluten Free Chocolate Cake Mix,55.0,5.0,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes","sugar, gluten free flour blend (sweet white rice flour, whole grain brown rice flour, potato starch, whole grain sorghum flour, tapioca flour, xanthan gum), cocoa powder, baking powder (sodium acid pyrophosphate, sodium bicarbonate, cornstarch, monocalcium phosphate), baking soda, natural vanilla flavor powder (sugar, cornstarch, vanilla oleoresin), salt,",Biscuits
Honey Almond Granola,11.0,7.0,,,Other
Organic Farro,0.0,4.65116279069767,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:wheats",Organic pearled farro (wheat).,Beverages
BUTTERMILK PANCAKE & WAFFLE MIX,10.0,17.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:sweet-snacks,en:biscuits-and-cakes,en:cereals-and-their-products,en:cakes,en:cooking-helpers,en:baking-mixes,en:dessert-mixes,en:pastry-helpers,en:cake-mixes,en:pancake-mixes","Organic whole wheat flour, buttermilk powder (milk), vital wheat gluten, cane sugar, baking powder (monocalcium phosphate, cornstarch, sodium bicarbonate), salt.",Biscuits
Organic 7 Grain Pancake & Waffle Mix,12.5,17.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:breakfasts,en:cereals-and-potatoes,en:sweet-snacks,en:cereals-and-their-products,en:biscuits-and-cakes,en:breakfast-cereals,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:baking-mixes,en:cake-mixes,en:pancake-mixes","Whole Wheat Flour, Wheat Gluten, Whole Grain Rye Flour, Cane Sugar, Whole Grain Spelt Flour, Whole Grain Corn Flour, Whole Grain Oats, Baking Powder (Monocalcium Phosphate, Cornstarch, Sodium Bicarbonate), Whole Grain Khorasan Wheat Flour, Salt, Flaxseed, Whole Grain Quinoa Flour, Whole Grain Brown Rice Flour.",Biscuits
Organic Creamy Brown Rice Hot Cereal,2.439,7.3171,,Organic whole grain brown rice,Other
Wheat Germ,6.66666666666667,26.6666666666667,"en:bob-s-red-mill-wheat-germ,en:wheat-getm",Wheat germ. Wheat,Other
Wheat Bran,2.46,13.3333333333333,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:bran,en:cereal-brans,en:wheat-brans",Wheat Bran,Beverages
Peanut Butter Banana Naturally Flavored & Oats Bob's Bar,21.428571428571,14.285714285714,,"Peanuts, Whole Grain Oats, Organic Tapioca Syrup, Organic Honey, Banana, Natural Flavor, Sea Salt, Organic Rosemary Extract",Other
Peanut Butter Jelly Naturally Flavored & Oats Bob's Bar,21.4285714285714,14.2857142857143,"en:snacks,en:sweet-snacks,en:bars,en:cereal-bars","peanuts, whole grain oats, organic tapioca syrup, cranberries, cane sugar, organic honey, strawberry powder, organic natural flavor, sea salt, organic rosemary extract",Snacks
Peanut butter coconut & oats bar,19.047619047619,14.2857142857143,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:sweet-snacks,en:nuts-and-their-products,en:bars,en:nut-bars","Peanuts, Whole Grain Oats, Organic Tapioca Syrup, Organic Coconut, Organic Honey, Organic Coconut Oil, Sea Salt, Organic Rosemary Extract.",Beverages
"Gluten Free Oats, Peanut Butter & Chocolate Bar",58.7118055555556,7.76,,"Sugars (organic tapioca syrup, organic honey), Gluten free whole grain oats, Peanut butter, Organic chocolate chips (organic sugar cane, organic chocolate liquor, organic cocoa butter, organic vanilla powder), Peanuts, Cocoa (processed with alkali), Peanut flour, Sea salt, Organic rosemary extract.",Other
"Gluten Free Oats, Peanut Butter & Jelly Flavour Bar",22.0,14.0,,,Other
8 grain cereal,0.0,12.19512195122,,,Other
Fruits et graines muesli,9.375,15.625,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:cereals-with-fruits,en:mueslis,en:mueslis-with-fruits","blé entier, seigle entier, orge, avoine entière, triticale entier (blé), amandes tranchées, raisins secs (raisins secs, huile de tournesol), graines de tournesol, sorgho, graines de citrouille, kasha de sarrasin biologique grillé, canneberges (canneberges, sucre, huile de tournesol), bleuets, griottes (griottes, sucre, huile de tournesol) flocons de noix de coco, graines de chanvre, graines de lin.",Beverages
"Bobs Red Mill Gluten Free Hot Cereal, Mighty Tasty",0.0,9.6,,"riz brun, maïs, sorgho et sarrasin complets.",Other
cassava flour,0.0,1.1428571428571,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:flours,en:cassava-flour",,Beverages
Oatmeal apple cinnamon,19.402985074627,10.44776119403,,,Other
Melange à pâte sans gluten,3.0,6.0,,,Other
Mélange à crêpes et à gaufres,6.66666666666667,35.5555555555556,,,Other
farine pour pain artisanal,0.0,13.8888888888889,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:flours","Farine de blé (farine de blé, farine d'orge maltée, niacine, fer, thiamine, riboflavine, acide folique). Bob's Red Mill Natural Foods, Inc. 13521 SE Pheasant Court Mlwaukie, Oregon 97222 U.S.A./É.U. Manufactured in a facility that also uses tree nuts, soy, wheat, milk and sesame seed s. Fabriqué dans une usine qui utilise des noix, de soya, de blé, de lait et des graines de sésame.",Beverages
Vegetable soup mix,1.8518518518519,20.37037037037,,"pois cassés verts, pois cassés jaunes, orge, lentilles et pâtes aux légumes (la farine de blé de semoule, la poudre d'épinards, le paprika de et/ou de poudre de tomate, l'acide nicotinique, le fer, mononitrate de thiamine, la split peas, semolina powder e d). riboflavine et l'acide folique). t also uses tree nuts, soy, wheat, milk and sesame seeds. se des noix, de soya, de blé, de lait et des graines de sésame. ount/Teneur %DV/%VQ* Amount/Teneur %DV/%VQ* al Fat/Lipides 1 g aturated/satures 0 g0% Fibre/Fibres 13 g Trans/trans O g est./Cholestérol O mg 0% Sugars/Sucres 1 g um/Sodium O mg 2% Total Carb/Glucides 36 g 12% 52% 0% Protein/Protéines 11 g in A/Vitamine A 0% Calcium/Calcium % in C ftami",Other
13 bean soup mox,1.7544,21.0526,,,Other
Préparation pour Scones Écossais à l’avoine et aux raisins,23.4042553191489,8.51063829787234,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:flours","Farine à pâtisserie de _blé_ entier, farine blanche non blanchie (farine de _blé_, farine d'_orge_ maltée, niacine, fer. thiamine, riboflavine, acide folique), raisins secs, jus de canne évaporé, _avoine_ écossais, flocons d'_avoine_, lactosérum doux (_lait_), babeurre en poudre (_lait_), levure chimique (pyrophosphate disodique, fécule de maïs, phosphate monobasique de calcium),  cannelle, sel de mer (carbonate de magnésium), muscade, bicarbonate de soude.",Beverages
Bob's Red Mill Organic Whole Grain Buckwheat Flour,0.0,13.3333,,"Whole Grain Organic Buckwheat Manufactured in a facility that also uses tree Fabriqué dans une usine qui utilise des noix, de s Nutrition Facts Amount/Teneur",Other
Cornmeal,0.0,4.6512,,,Other
Farine de riz blanc,0.0,5.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:flours,en:cereal-flours,en:rice-flours",,Beverages
Bob's Red Mill Psyllium fibre powder,0.0,2.5,,,Other
Paleo Style Muesli,12.5,12.5,,,Other
Pea protein powder,0.0,77.777777777778,,,Other
Gluten Free Tropical Muesli,14.285714285714,10.714285714286,,,Other
Whole grain oat flour,0.0,17.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",,Beverages
Son d'avoine,0.0,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:bran,en:cereal-brans,en:oat-brans",,Beverages
Baking powder,0.0,0.0,en:baking-powder,,Other
Mélange à croûte de pizza,5.26,5.26,"en:cooking-helpers,fr:croute-de-pizza","mix: whole grain brown rice flour, potato starch, whole grain millet flour, whole grain sorghum flour, tapioca flour, potato flour, cane sugar, xanthan gum, sea salt, guar gum, yeast packet: yeast, sorbitan monostearate, ascorbic acid,",Other
Mélange à crêpes et gaufres Paléo,7.5,17.5,,,Other
Bob's red mill,0.0,9.09090909090909,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:millet",,Beverages
Cornbread Mix,12.0,6.0,,,Other
Mélange à brownies sans gluten,63.87,4.48,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:chocolate-cakes,en:brownies",,Sweets
Melange a biscuits,50.04,3.47,,,Other
Farine de mais,0.0,0.2941,,,Other
Pearl couscous,1.7543859649123,14.035087719298,,,Other
Poudre de caroube Grillé,25.0,3.75,,,Other
Teff,2.0,10.0,,,Other
Farine de Tef,0.0,12.1951,,,Other
Gomme de xathane,0.0,0.0,,,Other
Farine de riz collant,0.14705882352941,0.44117647058824,,,Other
substitut d'oeuf,0.0,0.0,"en:plant-based-foods-and-beverages,en:plant-based-foods","fécule de pomme de terre farine de tapioca, bicarbonate de soude, fibre d'écorce de psyllium",Beverages
Coconut flour,20.0,20.0,,,Other
Chia Seeds,0.0,23.0769230769231,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:chia",Chia seeds,Beverages
Farro,0.0,13.461538461538,,,Other
Pancakes,4.0,16.0,,,Other
Semoule de maïs (polenta),1.2,7.7,,,Other
Organic Rolled Oats,0.0,5.0,,"Certified Organic by Certifié biologique par: QAT For information Pes - Webste at: Pour des informations ct des teet:es, : www.bobsredmill.com Ingrédient : Avoine biologique à Ingrcdicnt: Organic Grain Oats. grain entier. Manu/actumd in a facility that oleo tree natc, goy, trheat, milk and sesame sceds. briqué dans unc usine qui otilise des noix, de de blé, de tait et des graines de sésame• Itrition Facts Amount/Tenew 10% leur nutritive 12%",Other
Bob's Red Mill Organic Scottish Oatmeal,0.0,6.0,,avoine biologique,Other
Germe de blé,18.181818181818,27.272727272727,,,Other
Oatmeal gruau d'avoine,19.0,10.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals","flocons d'avoine (63,56%), sucre de canne, noisettes (5,65%), myrtilles déshydratées (5,65%), graines de chia, graines de lin, myrtilles en poudre (2,82%), sel de mer",Beverages
Double Acting Baking Powder,0.0,0.0,fr:levure,,Other
Buckwheat Pancake & Waffle Mix,5.0,12.5,en:cooking-helpers,,Other
Bob’s Red Mill Oatmeal,1.9607843137255,13.725490196078,,,Other
Pancake mix,5.0,12.5,,,Other
Granola avoine et miel,19.3,9.4,,,Other
Granola Pommes et Bleuets,30.7,8.8,,,Other
Gluten Free Oat Bran,13.793103448276,10.344827586207,,,Other
Whole Grain Steel Cut Oats,0.0,11.3636363636364,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:specific-products,en:cereal-grains,en:products-for-specific-diets,en:products-without-gluten,en:oat",whole grain oats,Beverages
Old Fashioned Rolled Oats,0.0,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:breakfast-cereals,en:cereal-grains,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats,en:oat",Gluten free whole grain oats,Beverages
Flocons d avoine sans gluten,1.2,16.9,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",Grains entiers d’avoine,Beverages
Oat Bran,0.0,5.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:bran,en:cereal-brans,en:oat-brans",,Beverages
Bob’s Red Mill steel cut oats,2.2222,13.3333,,,Other
Extra thick rolled oats,1.8181818181818,12.727272727273,,,Other
Old fashioned rolled oats,2.08333333333333,12.5,,,Other
Flocon d avoine a cuisson rapide,1.9230769230769,13.461538461538,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",,Beverages
Baking Soda,0.0,0.0,en:cooking-helpers,Sodium Bicarbonate,Other
Kasha,0.0,12.1951,,,Other
Flax seed,0.0,20.0,,,Other
Gluteen Free Pancake Mix,12.5,5.0,,"Gluten free flour blend (Brown rice flour, Potato starch, Pearled white sorghum flour, Tapioca flour, Sweet white rice flour), Sugar, Baking powder (Cornstarch, Sodium bicarbonate, Monocalcium phosphate), Sea salt, Xanthan gum.",Other
Fécule de pomme de terre,0.0,0.0,,,Other
Protéines  végétales texturées,12.5,50.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:dried-products,en:meat-alternatives,en:dried-plant-based-foods,en:meat-analogues,en:textured-vegetable-protein",,Beverages
Nutritional Yeast,0.0,50.0,"en:condiments,en:cooking-helpers,en:food-additives,en:nutritional-yeast","Nutritional Yeast [Dried Yeast, Niacin, Pyridoxine Hydrochloride, Riboflavin, Thiamin Hydrochloride, Folic Acid, Vitamin B12]",Other
Unsweetened Coconut Flakes,6.6666666666667,6.6666666666667,,,Other
ProFlex,2.5641025641026,51.282051282051,,,Other
Hulled Hemp Seed Hearts,3.5714285714286,35.714285714286,,,Other
Bob's Red Mill Organic Whole Grain Natural Granola,25.9259259259259,9.25925925925926,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:mueslis","flocons d'avoine de grain entier, sucre de canne, farine de riz brun de grain entière, jus concentré de fruits mélangés (ananas, poire, pêche), farine d'avoine, extrait de vanille (extract de féves de vanille, alcool, eau), vitamine E.",Beverages
Hazelnut Meal/Flour,0.2525,0.5051,,,Other
Gluten Free Organic Coconut Flour,21.4285714285714,21.4285714285714,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:flours,en:fruits-based-foods,en:dried-products,en:dried-plant-based-foods,en:dried-fruits,en:dried-coconut,en:dried-coconut-flour",,Beverages
Butter milk waffel mix,10.0,17.5,,,Other
Graines de Lin,0.0,19.354838709677,,,Other
Organic Tri-color Quinoa,2.22,13.33,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:quinoa",Organic Whole Grain Quinoa.,Beverages
Organic Hot Cereal Oat Bran,2.5,15.0,,,Other
Organic Scottish Oatmeal,0.0,11.111111111111,,,Other
Steel cut oats,2.2727272727273,9.0909090909091,,,Other
Gruau d'avoine,16.4,11.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:groats,en:oat-groats",,Beverages
Poudre protéines de soya,0.0,90.0,,,Other
Granola Avoine et miel,19.642857142857,8.9285714285714,,,Other
Whole Wheat Flour,0.0,15.7894736842105,,"Whole grain hard red wheat, Wheat.",Other
Farine,0.0,11.764705882353,,,Other
Brownie Mix,65.2173913043478,4.34782608695652,,,Other
Golden Cornbread Mix,30.0,6.66666666666667,,,Other
Blueberries & Cream Overnight Protein Oats,13.3333333333333,16.6666666666667,,,Other
Organic Whole Grain Quinoa,2.2222222222222,13.333333333333,,,Other
Whole Ground Flaxseed Meal,0.0,23.0769230769231,,whole flaxseed. ingrédient : graine de lin entière. saineme bob's red mill natural fooda ing,Other
Flocons d'avoine,1.7857142857143,12.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats",,Beverages
Farine d'amandes naturelle,6.6666666666667,26.666666666667,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:flours,en:nuts-and-their-products",,Beverages
Farine d’amandes,7.14285714285714,28.5714285714286,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:flours,en:nuts-and-their-products,en:nuts,en:almonds,en:shelled-nuts,en:shelled-almonds,en:nut-flours,en:ground-almonds",Amandes blanchies.,Beverages
Farine a pattiserie tout usage sans gluten,0.0,8.8235,,,Other
Arrowroot Starch Flour,0.0,0.0,"en:plant-based-foods-and-beverages,en:plant-based-foods",Arrowroot Starch,Beverages
Shredded Coconut Unsweetened,6.66666666666667,6.66666666666667,,,Other
Graines de lin entieres,3.2258064516129,19.3548387096774,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:flax-seeds,en:brown-flax-seeds",,Beverages
Whole Ground Flaxseed Meal,0.0,23.076923076923,,,Other
Graines de lin doré moulues,0.0,0.66225165562914,,,Other
Quick cooking rolled oats,2.22222222222222,13.3333333333333,,,Other
Muesli,14.0,13.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:cereals-with-fruits,en:mueslis,en:mueslis-with-fruits","grains entiers de blé (22,8%), dattes, graines de tournesol, raisins (raisins, huile de tournesol), grains entiers de seigle (11,44%), orge (11,44%), grains entiers d'avoine (7,63%), grains entiers de triticale (blé) (7,63%), amandes, graines de lin, noix.",Beverages
Scottish OATMEAL AVOINE ÉCOSSAISE,0.0,11.1111,,,Other
Steel Cut Oats,2.2727272727273,11.363636363636,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:oat",,Beverages
Bob’s Oat Bran,2.5,17.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:bran,en:cereal-brans,en:oat-brans",,Beverages
